VARIABLES = "powerdemand", "mach", "altitude", "efficiency", 
ZONE T = "FCmapR2_Drag", I = 26, J = 4, K = 5 
272.516981	0.240000	-1	0.681348	1.000000	
313.243385	0.240000	-1	0.673652	1.000000	
353.887645	0.240000	-1	0.666345	1.000000	
394.422824	0.240000	-1	0.659381	1.000000	
434.852695	0.240000	-1	0.652635	1.000000	
475.158382	0.240000	-1	0.646067	1.000000	
515.325483	0.240000	-1	0.639630	1.000000	
555.350386	0.240000	-1	0.633279	1.000000	
595.208330	0.240000	-1	0.626993	1.000000	
634.885897	0.240000	-1	0.620740	1.000000	
674.374425	0.240000	-1	0.614499	1.000000	
713.656240	0.240000	-1	0.608249	1.000000	
752.703153	0.240000	-1	0.601968	1.000000	
791.499045	0.240000	-1	0.595636	1.000000	
830.026954	0.240000	-1	0.589232	1.000000	
868.262400	0.240000	-1	0.582733	1.000000	
906.178090	0.240000	-1	0.576112	1.000000	
943.743141	0.240000	-1	0.569338	1.000000	
980.921916	0.240000	-1	0.562372	1.000000	
1017.672335	0.240000	-1	0.555166	1.000000	
1053.943310	0.240000	-1	0.547658	1.000000	
1089.670847	0.240000	-1	0.539764	1.000000	
1124.748835	0.240000	-1	0.531353	1.000000	
1159.047698	0.240000	-1	0.522242	1.000000	
1192.389172	0.240000	-1	0.512169	1.000000	
1224.390223	0.240000	-1	0.500597	1.000000	
272.971354	0.400000	-1	0.683225	1.000000	
313.775406	0.400000	-1	0.675534	1.000000	
354.499910	0.400000	-1	0.668233	1.000000	
395.117958	0.400000	-1	0.661278	1.000000	
435.634426	0.400000	-1	0.654540	1.000000	
476.029396	0.400000	-1	0.647982	1.000000	
516.290556	0.400000	-1	0.641553	1.000000	
556.413560	0.400000	-1	0.635213	1.000000	
596.372696	0.400000	-1	0.628937	1.000000	
636.157620	0.400000	-1	0.622695	1.000000	
675.758518	0.400000	-1	0.616466	1.000000	
715.158069	0.400000	-1	0.610228	1.000000	
754.326166	0.400000	-1	0.603959	1.000000	
793.251606	0.400000	-1	0.597641	1.000000	
831.915516	0.400000	-1	0.591251	1.000000	
870.293845	0.400000	-1	0.584767	1.000000	
908.359778	0.400000	-1	0.578162	1.000000	
946.082975	0.400000	-1	0.571405	1.000000	
983.428447	0.400000	-1	0.564458	1.000000	
1020.354901	0.400000	-1	0.557271	1.000000	
1056.812250	0.400000	-1	0.549785	1.000000	
1092.737815	0.400000	-1	0.541915	1.000000	
1128.035649	0.400000	-1	0.533538	1.000000	
1162.564504	0.400000	-1	0.524460	1.000000	
1196.169658	0.400000	-1	0.514440	1.000000	
1228.455247	0.400000	-1	0.502921	1.000000	
273.809559	0.600000	-1	0.686806	1.000000	
314.757097	0.600000	-1	0.679126	1.000000	
355.629756	0.600000	-1	0.671839	1.000000	
396.401416	0.600000	-1	0.664901	1.000000	
437.078305	0.600000	-1	0.658178	1.000000	
477.638850	0.600000	-1	0.651639	1.000000	
518.074633	0.600000	-1	0.645228	1.000000	
558.379971	0.600000	-1	0.638907	1.000000	
598.527431	0.600000	-1	0.632653	1.000000	
638.512412	0.600000	-1	0.626433	1.000000	
678.322994	0.600000	-1	0.620226	1.000000	
717.941169	0.600000	-1	0.614013	1.000000	
757.337417	0.600000	-1	0.607770	1.000000	
796.505651	0.600000	-1	0.601478	1.000000	
835.424836	0.600000	-1	0.595117	1.000000	
874.071774	0.600000	-1	0.588663	1.000000	
912.420594	0.600000	-1	0.582090	1.000000	
950.442036	0.600000	-1	0.575368	1.000000	
988.102377	0.600000	-1	0.568457	1.000000	
1025.361870	0.600000	-1	0.561311	1.000000	
1062.172382	0.600000	-1	0.553868	1.000000	
1098.473792	0.600000	-1	0.546047	1.000000	
1134.188326	0.600000	-1	0.537737	1.000000	
1169.156482	0.600000	-1	0.528727	1.000000	
1203.248777	0.600000	-1	0.518797	1.000000	
1236.093902	0.600000	-1	0.507403	1.000000	
274.937763	0.810000	-1	0.691907	1.000000	
316.078922	0.810000	-1	0.684244	1.000000	
357.150580	0.810000	-1	0.676982	1.000000	
398.131198	0.810000	-1	0.670064	1.000000	
439.025390	0.810000	-1	0.663365	1.000000	
479.810617	0.810000	-1	0.656855	1.000000	
520.483735	0.810000	-1	0.650471	1.000000	
561.036989	0.810000	-1	0.644180	1.000000	
601.441746	0.810000	-1	0.637958	1.000000	
641.700211	0.810000	-1	0.631771	1.000000	
681.798040	0.810000	-1	0.625600	1.000000	
721.712339	0.810000	-1	0.619422	1.000000	
761.426609	0.810000	-1	0.613218	1.000000	
800.929737	0.810000	-1	0.606968	1.000000	
840.201878	0.810000	-1	0.600650	1.000000	
879.221118	0.810000	-1	0.594243	1.000000	
917.963012	0.810000	-1	0.587720	1.000000	
956.399916	0.810000	-1	0.581050	1.000000	
994.500000	0.810000	-1	0.574197	1.000000	
1032.225809	0.810000	-1	0.567112	1.000000	
1069.532091	0.810000	-1	0.559737	1.000000	
1106.362466	0.810000	-1	0.551992	1.000000	
1142.644210	0.810000	-1	0.543767	1.000000	
1178.254848	0.810000	-1	0.534884	1.000000	
1213.025874	0.810000	-1	0.525078	1.000000	
1246.679305	0.810000	-1	0.513897	1.000000	
269.406715	0.240000	10000	0.670118	1.000000	
309.603263	0.240000	10000	0.662382	1.000000	
349.699820	0.240000	10000	0.655031	1.000000	
389.669113	0.240000	10000	0.648010	1.000000	
429.508750	0.240000	10000	0.641211	1.000000	
469.205357	0.240000	10000	0.634580	1.000000	
508.732268	0.240000	10000	0.628079	1.000000	
548.090061	0.240000	10000	0.621661	1.000000	
